class	channel	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
background	hue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.327284575887e-311	1.34613535470695e-289	1.258849512096648e-268	1.903289041174798e-248	4.6524479592232005e-229	1.838671509787157e-210	1.1748234735366186e-192	1.2136317506631524e-175	2.0269689223366452e-159	5.473348433737079e-144	2.3894885192623247e-129	1.6865633010898282e-115	1.9246252964732985e-102	3.5508765934930553e-90	1.0591825435122459e-78	5.108011844992756e-68	3.982711267266369e-58	5.020553457345598e-49	1.023222814904533e-40	3.371589433459838e-33	1.7961600066199458e-26	1.547039311363054e-20	2.1542912161242963e-15	4.8501906373149074e-11	1.765602828977267e-07	0.0001039640185027962	0.009926925335563407	0.15606078789388658	0.43992078269663715	0.3078009358619067	0.07785923939517135	0.006674207991892471	0.00020909231272477617	1.8250186755109512e-06	2.9992369506231755e-09	8.194554853425807e-13	3.636550615971188e-17	2.611108340356924e-22	3.03150710863187e-28	5.690450375945347e-35	1.7269585373235004e-42	8.473508103489314e-51	6.721875576909181e-60	8.621117042180407e-70	1.787649862609331e-80	5.9930406641999434e-92	3.2483127366705097e-104	2.8465203393930663e-117	4.032892015632833e-131	9.237718875505698e-146	3.4210445946610076e-161	2.0483236298112276e-177	1.9828244279099045e-194	3.1032430544930915e-212	7.852232842570802e-231	3.212302179197971e-250	2.1246405267453974e-270	2.271958404568692e-291	3.9279064572e-313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9098830713e-314	2.839948005710865e-292	2.6558006584317467e-271	4.015377723997464e-251	9.815291053213503e-232	3.879053818116365e-213	2.4785305348873806e-195	2.5604045372640345e-178	4.276305743326255e-162	1.154714859438202e-146	5.041115019540765e-132	3.558150424240123e-118	4.060390920829599e-105	7.491300830152481e-93	2.2345623280818725e-81	1.0776396297362558e-70	8.402344445273127e-61	1.0591884927705374e-51	2.1586979174491375e-43	7.11305778905662e-36	3.7893668144498646e-29	3.263794480600463e-23	4.54490495704344e-18	1.023228560150553e-13	3.724486009979169e-10	2.1918250538569988e-07	2.08540913817311e-05	0.0003207912423809095	0.0007978101928870227	0.0003207912423809095	2.08540913817311e-05	2.1918250538569988e-07	3.724486009979169e-10	1.023228560150553e-13	4.54490495704344e-18	3.263794480600463e-23	3.7893668144498646e-29	7.11305778905662e-36	2.1586979174491375e-43	1.0591884927705374e-51	8.402344445273127e-61	1.0776396297362558e-70	2.2345623280818725e-81	7.491300830152481e-93	4.060390920829599e-105	3.558150424240123e-118	5.041115019540765e-132	1.154714859438202e-146	4.276305743326255e-162	2.5604045372640345e-178	2.4785305348873806e-195	3.879053818116365e-213	9.815291053213503e-232	4.015377723997464e-251	2.6558006584317467e-271	2.839948005710865e-292	4.9098830713e-314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arbre	hue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7e-322	6.658606817511717e-309	3.104387740784188e-296	7.831795448262694e-284	1.0691521160661833e-271	7.897878554434645e-260	3.1569971540301507e-248	6.828584958030175e-237	7.992451901186615e-226	5.061999911774993e-215	1.734830395744287e-204	3.217249187598362e-194	3.228532515162286e-184	1.7531473395832988e-174	5.151390313582971e-165	8.190742723877384e-156	7.047172465545709e-147	3.280947668463038e-138	8.265640162004828e-130	1.1267990558415466e-121	8.312070980864772e-114	3.317911535453351e-106	7.166599817821952e-99	8.376340109865224e-92	5.297710921815241e-85	1.8130719117300753e-78	3.357644017174111e-72	3.3647063371539116e-66	1.8245369866793982e-60	5.353666789872767e-55	8.500480567446983e-50	7.303477234713088e-45	3.3955569512324992e-40	8.542588550643179e-36	1.1629707022912773e-31	8.567530894936191e-28	3.4155667706139625e-24	7.369080594325036e-21	8.604985866368672e-18	5.439419227741545e-15	1.861943199607542e-12	3.453508705482282e-10	3.474782936481784e-08	1.9004902638039863e-06	5.671412009749681e-05	0.0009295102931863655	0.008460423063152034	0.04353127112263209	0.1298713729136812	0.2318135911084706	0.2558445029043646	0.18061922818330714	0.08552121865714109	0.029989792470427875	0.010079065624655494	0.004692161420850729	0.002959890265524442	0.0020613260908149108	0.0011973981076161646	0.0004450743202694467	9.938076386174664e-05	5.75035571103615e-05	0.0002170973259211245	0.0005437008380366316	0.0007390863418793086	0.0005436774498933944	0.0002164115811811204	4.661358089952276e-05	5.432968959418343e-06	3.4265318112311546e-07	1.1694077470119416e-08	2.2027359026987592e-10	4.3407299142777744e-10	2.338811993169267e-08	6.85306362143794e-07	1.0865937918836308e-05	9.322716179890895e-05	0.00043282316231556267	0.0010873548911543996	0.0014781718198818771	0.0010873548911543996	0.00043282316231556267	9.322716179890895e-05	1.0865937918836308e-05	6.85306362143794e-07	2.338811993169267e-08	4.3407299142777744e-10	2.2027359026987592e-10	1.1694077470119416e-08	3.426531811231153e-07	5.432968959418235e-06	4.661358089945448e-05	0.00021641158115778133	0.0005436774455771998	0.0007390859099409386	0.0005436774455771998	0.00021641158115778133	4.661358089945448e-05	5.432968959418181e-06	3.4265318108896976e-07	1.1694065800604029e-08	2.1811552723255113e-10	2.1811552723255113e-10	1.1694065800604029e-08	3.4265318108896976e-07	5.432968959418181e-06	4.661358089945448e-05	0.00021641158115778133	0.0005436774455771998	0.0007390859099409386	0.0005436774455771998	0.00021641158115778133	4.661358089945448e-05	5.432968959418127e-06	3.426531810548242e-07	1.1694054131088641e-08	2.1595746419522634e-10	2.1580630373247887e-12	1.1669515387304429e-14	3.4145564997706924e-17	5.406404963534824e-20	4.6320755119974054e-23	2.1475113890331204e-26	5.387510237553251e-30	7.313639150113076e-34	5.372442012886444e-38	2.1355155207128532e-42	4.593318023425327e-47	5.346173957872856e-52	3.367072319036113e-57	1.147505010040827e-62	2.1161649841993323e-68	2.1117244343464076e-74	1.1402964016794806e-80	3.331893031993094e-87	5.268137895269889e-94	4.507295233548407e-101	2.0867367522809543e-108	5.227717513343288e-116	7.086786452606078e-124	5.198515800502224e-132	2.063489094365967e-140	4.432183934439012e-149	5.1514105142903356e-158	3.239868120432714e-167	1.1026083894323894e-176	2.0305235941998963e-186	2.0234271618811662e-196	1.0910882991721997e-206	3.183647743194645e-217	5.026699308871079e-228	4.294707520749968e-239	1.9855328012708887e-250	4.9672192166175285e-262	6.724227145064449e-274	4.925657514628292e-286	1.952445119989555e-298	4.187803029881e-311	5e-324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tronc	hue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.802488773607e-311	5.348934895906716e-199	4.689379748634306e-112	5.931298141405991e-50	1.0823565892906254e-12	2.8495562587746948	0.16762095639959032	6.366803466415446e-14	3.488998906709408e-51	2.7584586756672403e-113	3.146432291709833e-200	5.17793457271e-312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
background	saturation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7914053830725666e-281	4.516821915224069e-237	1.5684113121151256e-196	7.500234963059427e-160	4.93943957320121e-127	4.479900720938063e-98	5.59560445822382e-73	9.625283507706895e-52	2.2801738358854384e-34	7.438926893478862e-21	3.342262285107931e-11	2.0680387440446206e-05	0.00176223880205761	0.00012408259202366007	0.00897663724350211	0.01478036283434675	0.050107858553593856	0.05309024623070992	0.12560206573339114	0.4478598365052801	0.5074287904794716	0.0076561574111273685
Arbre	saturation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2697e-320	1.9491788187e-314	2.6003325983781815e-308	3.0148039844845595e-302	3.0376814123977843e-296	2.659979746864365e-290	2.0242651537281476e-284	1.3387806642750044e-278	7.694925624860611e-273	3.8437256754914754e-267	1.6686040985513105e-261	6.295166051537603e-256	2.0640206478147288e-250	5.881306972274176e-245	1.4564199561945746e-239	3.134385123634409e-234	5.862340728794919e-229	9.528898897702505e-224	1.3460690677927854e-218	1.6525131830689326e-213	1.76309406774484e-208	1.63477880553306e-203	1.317332710830596e-198	9.225393856116709e-194	5.6147098703901156e-189	2.969769114380033e-184	1.3651205855904132e-179	5.453462212324845e-175	1.8933310781384238e-170	5.712599561361648e-166	1.4979384329410802e-161	3.413556599807674e-157	6.760412806467808e-153	1.1635693862120673e-148	1.7404610953081042e-144	2.2625037957610756e-140	2.5560378234140642e-136	2.509563554851674e-132	2.141322519387982e-128	1.5878845861025257e-124	1.0233135966894285e-120	5.7312785874430786e-117	2.789634188672651e-113	1.1800379043592002e-109	4.3380806454553296e-106	1.3859649519867016e-102	3.848219516285567e-99	9.285822772348214e-96	1.9473046741515675e-92	3.548954121125327e-89	5.621080784082924e-86	7.73734980383404e-83	9.255877527790452e-80	9.622677487970547e-77	8.694151908712014e-74	6.826710419158457e-71	4.658527900338916e-68	2.7627327996636884e-65	1.4239083265389298e-62	6.37790635817886e-60	2.4827169569101463e-57	8.399032183650738e-55	2.4693590585313804e-52	6.309460187580673e-50	1.4010483671084302e-47	2.7037530059653527e-45	4.534546557560929e-43	6.609272806281743e-41	8.371946692256718e-39	9.216206421763446e-37	8.817204130761845e-35	7.330988876036912e-33	5.297209980040869e-31	3.3264789509768714e-29	1.815412551671726e-27	8.610311251916123e-26	3.549076258534783e-24	1.271348966196217e-22	3.957921537205171e-21	1.0708349803077968e-19	2.517855960860853e-18	5.145080533768694e-17	9.13705912507595e-16	1.4101770954116547e-14	1.891445537503452e-13	2.2047887688542706e-12	2.2335367273383976e-11	1.9664013853693945e-10	1.5045416259691866e-09	1.0004357604357422e-08	5.781322142237506e-08	2.9034750257835827e-07	1.2672490757886257e-06	4.806830791822348e-06	1.5845598553163686e-05	4.539535600404706e-05	0.0001130230874467751	0.00024455461912723187	0.0004598726023914285	0.0007515401135131217	0.0010673817143827013	0.0013174687236979393	0.001413233203430194	0.0013174687236979393	0.0010673817143827013	0.0007515401135131217	0.0004598726023914285	0.00024455461912723187	0.0001130230874467751	4.539535600404706e-05	1.5845598553163686e-05	4.806830791822348e-06	1.2672490757886268e-06	2.90347502578385e-07	5.781322142300453e-08	1.0004357617220123e-08	1.5045418543956647e-09	1.9664366397967798e-10	2.2382653411821563e-11	2.755985961067838e-12	5.772986372096339e-12	4.9174136405188975e-11	3.761363201982091e-10	2.5010894525401607e-09	1.4453305358111622e-08	7.258687564469664e-08	3.168122689471604e-07	1.201707697955587e-06	3.9613996382909216e-06	1.1348839001011764e-05	2.8255771861693775e-05	6.113865478180797e-05	0.00011496815059785713	0.00018788502837828043	0.0002668454285956753	0.0003293671809244848	0.0003533083008575485	0.00032936718092448607	0.00026684542859570107	0.00018788502837873723	0.000114968150604908	6.113865487638029e-05	2.825577296408942e-05	1.1348850168721208e-05	3.961497958818932e-06	1.2024599758580451e-06	3.2181454300689147e-07	1.0149459932648976e-07	1.5963836618682587e-07	6.362256009562742e-07	2.4045605536567374e-06	7.927998095535478e-06	2.2727718603025752e-05	5.66642212976297e-05	0.000122954294112634	0.00023255747778083412	0.00038464329852648543	0.0005599937086570271	0.0007271304930688149	0.0008629430409774066	0.000973453304774661	0.0010929554237244605	0.001254717723603121	0.0014537130200457495	0.001634240951792732	0.0017181133749970454	0.0016566924226044067	0.0014710236928216227	0.0012544039696703623	0.0011416259532514496	0.0012733655305994323	0.0017827063313818144	0.0028060056331957136	0.004494364550820129	0.006999158508809399	0.010435921469122865	0.014881599142574581	0.020483129765850552	0.02768149304556729	0.037366774807523345	0.050612510349052224	0.06776571358125288	0.08723186060185979	0.1049385133060785	0.11542553601070091	0.1144108507294263	0.1012727735197191	0.07960432806712049
tronc	saturation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33367e-319	7.240611570175834e-298	3.9574812292668383e-277	3.8103629522136775e-257	6.462755066422916e-238	1.9309583942292393e-219	1.0163235857411535e-201	9.423125191239119e-185	1.539082096491929e-168	4.428253556312935e-153	2.2444350516378924e-138	2.0039435039464417e-124	3.1518662015471895e-111	8.732808594058693e-99	4.26229964789673e-87	3.6646954046388344e-76	5.550545378597432e-66	1.4809394429931407e-56	6.960538041303812e-48	5.763047393892483e-40	8.405536521851103e-33	2.159645936225971e-26	9.77470236039004e-21	7.793425643012197e-16	1.094604222879494e-11	2.7082560545111038e-08	1.1803928573223505e-05	0.0009063156440159371	0.012269552193956024	0.030111582520511496	0.02459834049421505	0.03654987120875627	0.10533590192446254	0.30431031985807694	0.3317146238747623	0.13361113690389134	0.019590684125642337	0.001000909480387305	1.202065472760291e-05	2.7170133558918592e-08	1.095227702795739e-11	7.794207620496816e-16
background	value	6.332469841752251e-05	6.825522972812097e-05	7.372003736784666e-05	7.980609101237894e-05	8.66103826911783e-05	9.423991806613167e-05	0.0001028115237433136	0.00011245145523929102	0.0001232947927304576	0.0001354846146105372	0.0001491709421459507	0.00016450945213018788	0.00018165995837642965	0.00020078466713221952	0.0002220462160291164	0.00024560551096786283	0.00027161938035199146	0.00030023807127487037	0.00033160261757635997	0.000365842115035522	0.000403070944252457	0.000443385986867601	0.000486863885517089	0.0005335584021496619	0.0005834979328340105	0.0006366832397491871	0.0006930854624503812	0.0007526444705153574	0.0008152676180945798	0.0008808289575292545	0.0009491689639264967	0.0010200948153056253	0.001093381263638994	0.001168772120869633	0.0012459823709492705	0.0013247009043496974	0.0014045938556961357	0.0014853085085787694	0.0015664777147205205	0.0016477247580792295	0.0017286685787455064	0.0018089292572846508	0.001888133648072528	0.0019659210407610896	0.002041948722780378	0.002115897313144462	0.0021874757390619786	0.002256425732100315	0.0023225257299044556	0.0023855940825554677	0.002445491479238976	0.0025021225305013905	0.0025554364633894426	0.0026054269104777202	0.0026521307983922225	0.002695626366094695	0.002736030367054371	0.0027734945316818167	0.0028082013862792262	0.0028403595416139978	0.002870198577511198	0.002897963659191009	0.0029239100262091647	0.002948297495710664	0.0029713851183543667	0.002993426117928967	0.0030146632347091205	0.0030353245784519645	0.003055620080150337	0.0030757386128378054	0.0030958458315112902	0.003116082761234012	0.0031365651413222686	0.0031573835127861436	0.00317860401641797	0.003200269850574144	0.003222403321179737	0.00324500840213659	0.0032680737124014467	0.0032915758067235444	0.003315482670532967	0.0033397573058382567	0.003364361294259178	0.0033892582254753494	0.0034144168843544404	0.003439814097730272	0.003465437152079788	0.003491285705998652	0.003517373136146881	0.0035437272719244673	0.003570390492184317	0.003597419176385119	0.0036248825222696323	0.0036528607619209625	0.00368144282736426	0.003710723535186859	0.003740800376384765	0.0037717700122596788	0.0038037245891737017	0.003836747993857512	0.003870912176374633	0.003906273669473665	0.003942870430724236	0.003980719127462931	0.004019812974232968	0.004060120218277866	0.00410158335106669	0.004144119103232438	0.004187619257253174	0.0042319522873525755	0.00427696581017429	0.004322489803580771	0.0043683405252611445	0.004414325038529307	0.004460246230559113	0.004505908189099312	0.004551121788129277	0.004595710321558525	0.00463951501742689	0.004682400263486125	0.004724258378749753	0.004765013774639884	0.0048046263636243635	0.004843094092440171	0.004880454500682643	0.004916785233080739	0.004952203464395321	0.0049868642286480976	0.005020957678273209	0.005054705332651144	0.005088355408150477	0.005122177352067429	0.005156455729547425	0.005191483634606705	0.005227555812784047	0.0052649616929585225	0.005303978528906283	0.0053448648469364285	0.005387854384431774	0.005433150685622419	0.00548092249604882	0.005531300066838892	0.005584372445317803	0.005640185791008769	0.005698742717361957	0.005760002621264237	0.005823882926257069	0.005890261133084503	0.005958977544222598	0.006029838508690249	0.0061026200206923415	0.006177071501119169	0.006252919594837017	0.006329871828843513	0.006407619996092965	0.006485843156087619	0.006564210174793917	0.006642381761408864	0.006720011996101924	0.00679674937912318	0.006872237465634076	0.006946115180428032	0.007018016930721233	0.0070875726520670205	0.007154407931214774	0.007218144349859165	0.007278400184632223	0.007334791581767145	0.007386934300443045	0.007434446088137635	0.0074769497159387875	0.007514076663515097	0.007545471404293585	0.007570796203363959	0.007589736305692931	0.007602005362203181	0.007607350917716874	0.00760555976892641	0.007596462993295588	0.0075799404515522065	0.007555924577210084	0.007524403285926515	0.007485421864628137	0.007439083734035943	0.0073855500170063445	0.0073250378872787986	0.007257817716944437	0.00718420908433851	0.007104575745263312	0.007019319707737427	0.0069288745823032774	0.006833698405024417	0.0067342661476856676	0.0066310621387302504	0.006524572618841141	0.0064152786468720914	0.006303649555477705	0.006190137132026668	0.006075170670238307	0.005959153002731588	0.005842457585773183	0.005725426666538437	0.005608370521798333	0.0054915677167555925	0.005375266295346577	0.005259685780148434	0.005145019832347919	0.005031439401076105	0.004919096177561236	0.004808126163474797	0.004698653164705519	0.004590792031437038	0.004484651482361978	0.004380336374381867	0.004277949308202471	0.004177591493603578	0.004079362834438601	0.003983361231090316	0.003889681135613743	0.003798411430591006	0.0037096327353407284	0.003623414271240433	0.003539810440402222	0.0034588572878963635	0.0033805690265246826	0.0033049348044831323	0.0032319158901048485	0.003161443434529522	0.0030934169531782996	0.0030277036411620203	0.002964138607272946	0.0029025260772397926	0.002842641580818509	0.0027842351004678024	0.0027270351232465333	0.0026707535035475037	0.002615091013622914	0.00255974343268348	0.002504408004596835	0.0024487900795787457	0.0023926097472250435	0.0023356082669781218	0.002277554107606274	0.002218248419194303	0.002157529778965424	0.0020952780752378944	0.002031417421053549	0.0019659180194548727	0.0018987969348976102	0.0018301177586869451	0.001759989189436912	0.0016885625812387783	0.0016160285414338548	0.0015426126856904346	0.0014685706797071475	0.0013941827137065419
